rank_raw,rank,name,country,overall_score,teaching_score,research_env_score,research_quality_score,industry_score,international_score,url,street_address,locality,region,postal_code,country_address
Reporter,Reporter,Malatya Turgut Ozal University,Turkey,,,,,,,https://www.timeshighereducation.com/world-university-rankings/malatya-turgut-ozal-university,Boran Mahallesi Kırkgoz Caddes No: 82B - 3712025703,Battalgazi,44,,Turkey
Reporter,Reporter,Malawi University of Science and Technology (MUST),Malawi,,,,,,,https://www.timeshighereducation.com/world-university-rankings/malawi-university-science-and-technology-must,Mikolongwe,Limbe,Blantyre District,5196,Malawi
Reporter,Reporter,Mangalayatan University Jabalpur,India,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mangalayatan-university-jabalpur,"['NH-30', 'Mandla Road', 'Near Shard Davi Mandir', 'Richai', 'Barela']",Jabalpur,MP,483001,India
Reporter,Reporter,Manila Central University,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/manila-central-university,Manila Central University EDSA,Caloocan,National Capital Region,1400,Philippines
Reporter,Reporter,Mansoura National University,Egypt,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mansoura-national-university,International Coastal Road,Gamasa City,DK,7723730,Egypt
Reporter,Reporter,Mapúa Malayan Colleges Laguna,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mapua-malayan-colleges-laguna,Pulo Diezmo Road,Cabuyao,LAG,4025,Philippines
Reporter,Reporter,Mardin Artuklu University,Turkey,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mardin-artuklu-university,Diyarbakir Road Artuklu District,Mardin,47,47300,Turkey
Reporter,Reporter,Marinduque State University,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/marinduque-state-university,"['Panfilo M Manguera', 'Sr. Road Tanza']",Boac,MAD,,Philippines
Reporter,Reporter,Maritime University of Szczecin,Poland,,,,,,,https://www.timeshighereducation.com/world-university-rankings/maritime-university-szczecin,Street Waly Chrobrego 1-2,Szczecin,West Pomeranian Voivodeship,70-500,Poland
Reporter,Reporter,Marwadi University,India,,,,,,,https://www.timeshighereducation.com/world-university-rankings/marwadi-university,Rajkot-Morbi Road Rajkot,Gujarat,PB,360 003,India
Reporter,Reporter,Maryam Abacha American University of Niger,Niger,,,,,,,https://www.timeshighereducation.com/world-university-rankings/maryam-abacha-american-university-niger,ADS Avenue Roi Mohammed VI Du Maroc,,Maradi Republique,,Niger
Reporter,Reporter,Maryam Abacha American University of Nigeria,Nigeria,,,,,,,https://www.timeshighereducation.com/world-university-rankings/maryam-abacha-american-university-nigeria,5 Adamu Abubakar Gwarzo Road Hotoro GRA,Kano,Kano State,,Nigeria
Reporter,Reporter,Medizinische Hochschule Hannover,Germany,,,,,,,https://www.timeshighereducation.com/world-university-rankings/medizinische-hochschule-hannover,Carl Neuberg Str. 1,Hannover,Lower Saxony,30625,Germany
Reporter,Reporter,Meikai University,Japan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/meikai-university,"['1 Chome', 'Meikai']",Urayasu City,Chiba Prefecture,279-8550,Japan
Reporter,Reporter,Menoufia National University,Egypt,,,,,,,https://www.timeshighereducation.com/world-university-rankings/menoufia-national-university,70 KM Alexandria Agricultural Road,Menoufia,Menoufia Governorate,,Egypt
Reporter,Reporter,Metropolitan International University,Uganda,,,,,,,https://www.timeshighereducation.com/world-university-rankings/metropolitan-international-university,Kisoro Kabale Road Northern Division,Kisoro Municipality,Western Region,,Uganda
Reporter,Reporter,Middle East College,Oman,,,,,,,https://www.timeshighereducation.com/world-university-rankings/middle-east-college,Al Rusayl Rd. Knowledge Oasis Muscat,Muscat,Muscat Governorate,124,Oman
Reporter,Reporter,Middle East University,Jordan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/middle-east-university,Queen Alia Airport Street,Amman,Amman,11831,Jordan
Reporter,Reporter,Middle East University – Lebanon,Lebanon,,,,,,,https://www.timeshighereducation.com/world-university-rankings/middle-east-university-lebanon,Ferdous Street Sabtieh,Beirut,Jdeidet El Metn District,12022040,Lebanon
Reporter,Reporter,Midocean University,Comoros,,,,,,,https://www.timeshighereducation.com/world-university-rankings/midocean-university,Corniche Street,Moroni,Grande Comore,,Comoros
Reporter,Reporter,Mingachevir State University (MSU),Azerbaijan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mingachevir-state-university-msu,21 D. Aliyeva street,,Mingachevir,AZ4500,Azerbaijan
Reporter,Reporter,Minhaj University Lahore,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/minhaj-university-lahore,Hamdard Chowk Township,,Lahore,,Pakistan
Reporter,Reporter,Misurata University,Libya,,,,,,,https://www.timeshighereducation.com/world-university-rankings/misurata-university,Misurata University,Misrata,Misrata,2478,Libya
Reporter,Reporter,"MIT Art, Design and Technology University",India,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mit-art-design-and-technology-university,"['Rajbaugh Loni Kalbhor', 'Solapur Highway', 'Near Bharat Petrol']",Pune,MH,412201,India
Reporter,Reporter,Modern University for Business and Science,Lebanon,,,,,,,https://www.timeshighereducation.com/world-university-rankings/modern-university-business-and-science,Ramez Sarkiss Street Sami Solh District,Beirut,Beirut Governorate,113-7501,Lebanon
Reporter,Reporter,Modulo University Center,Brazil,,,,,,,https://www.timeshighereducation.com/world-university-rankings/modulo-university-center,"['Rua Maria D Assumpcao 1000', 'Martim de Sa']",Caraguatatuba,Sao Paulo,11662-047,Brazil
Reporter,Reporter,Mohammad Ali Jinnah University,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mohammad-ali-jinnah-university,"['Main Shahrah-e-Faisal 22-E', 'Block-6']",,Karachi,75400,Pakistan
Reporter,Reporter,Mohammed VI University of Sciences and Health,Morocco,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mohammed-vi-university-sciences-and-health,Boulevard Mohammed Taieb Naciri Commune Hay Hassani,Casablanca,Casablanca Settat Region,82 403,Morocco
Reporter,Reporter,Moscow City University,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/moscow-city-university,4 2nd Agricultural proezd,,Moscow,129226,Russian Federation
Reporter,Reporter,Moscow State Linguistic University,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/moscow-state-linguistic-university,Ostozhenka Street Building 38 Building 1,Moscow,Moscow,119034,Russian Federation
Reporter,Reporter,Moscow State Tchaikovsky Conservatory,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/moscow-state-tchaikovsky-conservatory,13/6 Bolshaya Nikitskaya str.,,Moscow,125009,Russian Federation
Reporter,Reporter,Mount Kenya University,Kenya,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mount-kenya-university,General Kago Road PO Box 342-01000,Thika,Kiambu,01000,Kenya
Reporter,Reporter,Muban Chombueng Rajabhat University,Thailand,,,,,,,https://www.timeshighereducation.com/world-university-rankings/muban-chombueng-rajabhat-university,46/3 Chombueng Subdistrict,Chom Bueng District,Ratchaburi Province,70150,Thailand
Reporter,Reporter,Muhammadiyah University of Makassar,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/muhammadiyah-university-makassar,"['Jalan Sultan Alauddin No. 259 Mount Sari', 'Rappocini District']",Makassar,SN,90221,Indonesia
Reporter,Reporter,Muhammadiyah University of North Sumatra,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/muhammadiyah-university-north-sumatra,Jl. Capt. Mukhtar Basri No. 3 Medan,Medan,SU,20238,Indonesia
Reporter,Reporter,Muhammadiyah University of Sidoarjo,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/muhammadiyah-university-sidoarjo,"['Jalan Mojopahit 666 B Sidowayah', 'Celep']",Sidoarjo,Jawa Timur,61215,Indonesia
Reporter,Reporter,"Muhammad Nawaz Sharif University of Engineering & Technology, Multan",Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/muhammad-nawaz-sharif-university-engineering-technology-multan,QasimPur Colony BCG Chowk,Multan,Punjab,,Pakistan
Reporter,Reporter,Mukogawa Women’s University,Japan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mukogawa-womens-university,6-46 Ikebirakicho,Nishinomiya,28,663-8558,Japan
Reporter,Reporter,Mulungushi University,Zambia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/mulungushi-university,26 kms from Kabwe Town along Great North Rd,Kabwe,Central Province,,Zambia
Reporter,Reporter,Murang'a University of Technology,Kenya,,,,,,,https://www.timeshighereducation.com/world-university-rankings/muranga-university-technology,P.O Box 75-10200,Muranga,Central Province,,Kenya
Reporter,Reporter,Musashino University,Japan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/musashino-university,"['3-3-3 Ariake', 'Kotoku']",Tokyo,13,135-8181,Japan
Reporter,Reporter,Myrat Garryyev State Medical University of Turkmenistan,Turkmenistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/myrat-garryyev-state-medical-university-turkmenistan,"['Building 18', 'Archabil Avenue']",Ashgabat,Ashgabat,744000,Turkmenistan
Reporter,Reporter,Nahdlatul Ulama University Surabaya,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/nahdlatul-ulama-university-surabaya,Jalan SMEA No 57,Surabaya,JI,,Indonesia
Reporter,Reporter,Nakhon Ratchasima Rajabhat University,Thailand,,,,,,,https://www.timeshighereducation.com/world-university-rankings/nakhon-ratchasima-rajabhat-university,340 Suranarai Road Nai Mueang Subdistrict,Mueang Nakhon Ratchasima,Nakhon Ratchasima Province,30000,Thailand
Reporter,Reporter,Namangan State Pedagogical Institute,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/namangan-state-pedagogical-institute,"['316th', 'Uychi Street']",Namangan,Namangan,,Uzbekistan
Reporter,Reporter,Namangan State Technical University,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/namangan-state-technical-university,"['I Karimov Street', 'House 12 Yangi Namangan District']",Namangan City,Namangan,,Uzbekistan
Reporter,Reporter,Narxoz University,Kazakhstan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/narxoz-university,"['55', 'Zhandosov Street']",,Almaty,050035,Kazakhstan
Reporter,Reporter,"Nasarawa State University, Keffi",Nigeria,,,,,,,https://www.timeshighereducation.com/world-university-rankings/nasarawa-state-university-keffi,"['P.M.B 1022', 'Keffi']",Keffi,Nasarawa State,,Nigeria
Reporter,Reporter,National Defence University - Pakistan,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-defence-university-pakistan,E-9/3 E-9,Islamabad,Islamabad Capital Territory,44000,Pakistan
Reporter,Reporter,National Film and Television School,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-film-and-television-school,Beaconsfield Studios Station Road,Beaconsfield,Buckinghamshire,HP9 1LG,United Kingdom
Reporter,Reporter,National Polytechnic University of Armenia,Armenia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-polytechnic-university-armenia,105 Teryan St,Yerevan,,0009,Armenia
Reporter,Reporter,National School of Artificial Intelligence (ENSIA),Algeria,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-school-artificial-intelligence-ensia,Route de Mahelma Sidi Abdellah,Algiers,Algiers,,Algeria
Reporter,Reporter,National Taichung University of Education,Taiwan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-taichung-university-education,No 140 Minsheng Road West District,Taichung City,Taichung,40306,Taiwan
Reporter,Reporter,National Transport University,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-transport-university,M. Omelyanovich-Pavlenko street,,Kyiv,01010,Ukraine
Reporter,Reporter,National University Odessa Law Academy,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-odessa-law-academy,23 Fontanska Road,,Odessa,65009,Ukraine
Reporter,Reporter,National University of Education (UNAE),Ecuador,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-educationunae,"['Av. Independencia s/n', 'Sector']",,Chuquipata,,Ecuador
Reporter,Reporter,National University of Food Technologies,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-food-technologies,68 Volodymyrska St,Kyiv,Kyiv Oblast,01033,Ukraine
Reporter,Reporter,Universidad Nacional de Loja,Ecuador,,,,,,,https://www.timeshighereducation.com/world-university-rankings/universidad-nacional-de-loja,Av. Pio Jaramillo Alvarado Y Reinaldo Espinosa,La Argelia,Loja Province,,Ecuador
Reporter,Reporter,National University of Modern Languages (NUML),Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-modern-languages-numl,Sector H-9,Islamabad,Islamabad,,Pakistan
Reporter,Reporter,National University of Pharmacy,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-pharmacy,53 Hryhoriya Skovoroda Street,Kharkiv,Kharkiv Oblast,61002,Ukraine
Reporter,Reporter,National University of Science and Technology (Iraq),Iraq,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-science-and-technology-iraq,Nasiriyah-Al-Mortatha Street,Dhi-Qar,Nasiriyah,,Iraq
Reporter,Reporter,National University of Science and Technology (NUST),Zimbabwe,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-science-and-technology-nust,PO Box AC 939 Ascot,,Bulawayo,,Zimbabwe
Reporter,Reporter,"National University of Science and Technology, Oman",Oman,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-science-and-technology-oman,"['Azaiba', 'PO Box 620']",Bousher,Muscat Governorate,130,Oman
Reporter,Reporter,National University of Technology,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-technology,"['Main IJP Road', 'Sector I-12']",Islamabad,Islamabad Capital Territory,,Pakistan
Reporter,Reporter,National University Philippines,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-philippines,551 M.F. Jhocson Street Sampaloc,Manila,National Capital Region,1008,Philippines
Reporter,Reporter,National University “Yuri Kondratyuk Poltava Polytechnic”,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/national-university-yuri-kondratyuk-poltava-polytechnic,"['36011', 'm. Pershotravnevyj Ave. 24.']",,Poltava,,Ukraine
Reporter,Reporter,Navoi State University,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/navoi-state-university,Ibn Sino Street 45,Navoi,Navoiy Region,,Uzbekistan
Reporter,Reporter,Navoi State University of Mining and Technologies,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/navoi-state-university-mining-and-technologies,76 Galaba Avenue,Navoiy,Navoiy Region,210100,Uzbekistan
Reporter,Reporter,New Model Institute for Technology and Engineering (NMITE),United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/new-model-institute-technology-and-engineering-nmite,The Shirehall Union Street,Hereford,Herefordshire,HR1 2HX,United Kingdom
Reporter,Reporter,Niigata University of Health and Welfare,Japan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/niigata-university-health-and-welfare,"['1398 Shimami-cho', 'Kita-ku']",Niigata City,15,950-3198,Japan
Reporter,Reporter,Ninevah University,Iraq,,,,,,,https://www.timeshighereducation.com/world-university-rankings/ninevah-university,Mosul,,Nineveh,,Iraq
Reporter,Reporter,North Borneo University College,Malaysia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/north-borneo-university-college,"['Lot 47', 'Block F', 'Alamesra Permai Plaza 2']",Kota Kinabalu,12,88400,Malaysia
Reporter,Reporter,Northern University,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/northern-university,Kaka Sahib Road Wattar Walai Ziarat,Khyber Pakhtunkhwa,Uttar Pradesh,24100,Pakistan
Reporter,Reporter,Norwich University of the Arts,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/norwich-university-arts,Francis House 3-7 Redwell Street,Norwich,Norfolk,NR2 4SN,United Kingdom
Reporter,Reporter,Notre Dame of Dadiangas University,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/notre-dame-dadiangas-university,Marist Avenue,General Santos City,Soccsksargen,9500,Philippines
Reporter,Reporter,NSBM Green University,Sri Lanka,,,,,,,https://www.timeshighereducation.com/world-university-rankings/nsbm-green-university,Pitipana - Thalagala Road,Homagama,Western Province,10206,Sri Lanka
Reporter,Reporter,Nueva Ecija University of Science and Technology (NEUST),Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/nueva-ecija-university-science-and-technology-neust,Gen Tinio Street,,Cabanatuan City,3100,Philippines
Reporter,Reporter,Nueva Vizcaya State University,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/nueva-vizcaya-state-university,Quezon Street,Bayombong City,NUV,,Philippines
Reporter,Reporter,Nukus Innovation Institute,Uzbekistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/nukus-innovation-institute,Qoraqalpog’iston Respublikasi o’jayli tumani Murtazabiy OFY,Nukus,Karakalpakstan,,Uzbekistan
Reporter,Reporter,Nusa Putra University,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/nusa-putra-university,Jl. Raya Cibolang No.21 Cisaat,Sukabumi,JB,43152,Indonesia
Reporter,Reporter,Odesa National Maritime University,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/odesa-national-maritime-university,34 Mechnikova Street,Odesa,Odesa,65029,Ukraine
Reporter,Reporter,Odesa Polytechnic National University,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/odesa-polytechnic-national-university,"['Shevchenko Ave.', '1']",Odesa,Odesa Oblast,65044,Ukraine
Reporter,Reporter,Oguz Han Engineering and Technology University of Turkmenistan,Turkmenistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/oguz-han-engineering-and-technology-university-turkmenistan,100 Kosi Koce,Asgabat saher,Asgabat saher,744012,Turkmenistan
Reporter,Reporter,Oman Dental College,Oman,,,,,,,https://www.timeshighereducation.com/world-university-rankings/oman-dental-college,PO Box 835 Mina Al Fahal,,,116,Oman
Reporter,Reporter,O.M. Beketov National University of Urban Economy in Kharkiv,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/om-beketov-national-university-urban-economy-kharkiv,17 Marshal Bazhanov Street,Kharkiv,Kharkiv Oblast,61002,Ukraine
Reporter,Reporter,Omsk State Agrarian University,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/omsk-state-agrarian-university,"['Institutskaya Square', '1 Siberian Federal District']",Omsk,Omsk Region,644008,Russian Federation
Reporter,Reporter,Oran Graduate School of Economics,Algeria,,,,,,,https://www.timeshighereducation.com/world-university-rankings/oran-graduate-school-economics,Bp 65 Ch2 Achaba Hnifi Technopole USTO,Bir El Djir,Oran,31000,Algeria
Reporter,Reporter,Orel State Agrarian University named after N.V. Parahin,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/orel-state-agrarian-university-named-after-nv-parahin,Generala Rodina St. 69,,Orel,302019,Russian Federation
Reporter,Reporter,Orel State University named after I.S. Turgenev,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/orel-state-university-named-after-turgenev,st. Komsomolskaya d. 95,Orel,Oryol region,302026,Russian Federation
Reporter,Reporter,ORT Uruguay University,Uruguay,,,,,,,https://www.timeshighereducation.com/world-university-rankings/ort-uruguay-university,Cuareim 1451,Montevideo,Montevideo Department,11100,Uruguay
Reporter,Reporter,Ostrogradsky National University of Kremenchuk,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/ostrogradsky-national-university-kremenchuk,20 Pershotravneva Street,,Kremenchuk,39600,Ukraine
Reporter,Reporter,Otemon Gakuin University,Japan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/otemon-gakuin-university,1-1 Oda Toshiba-cho,Ibaraki City,27,567-8620,Japan
Reporter,Reporter,Pacific National University,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/pacific-national-university,"['136', 'Tihookeanskaya Street']",Khabarovsk,Khabarovsk,680035,Russian Federation
Reporter,Reporter,Palestine Ahliya University,Palestine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/palestine-ahliya-university,Jabal Zahir,Bethlehem,Bethlehem Governorate,,Palestine
Reporter,Reporter,Palestine Polytechnic University,Palestine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/palestine-polytechnic-university,Jabal Abu Rumman,Hebron,West Bank Region,,Palestine
Reporter,Reporter,Palestine Technical University – Kadoorie,Palestine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/palestine-technical-university-kadoorie,Jaffa Street PO Box 7,Tulkarm,West Bank,P308,Palestine
Reporter,Reporter,Pangasinan State University,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/pangasinan-state-university,Alvear Street,Poblacion,Lingayen,2401,Philippines
Reporter,Reporter,Panteion University of Social and Political Sciences,Greece,,,,,,,https://www.timeshighereducation.com/world-university-rankings/panteion-university-social-and-political-sciences,Syngrou Avenue 136,Athens,Attica Region,176 71,Greece
Reporter,Reporter,Panthéon-Assas University (Paris 2),France,,,,,,,https://www.timeshighereducation.com/world-university-rankings/pantheon-assas-university-paris-2,12 place Pantheon,Paris,Paris,75005,France
Reporter,Reporter,Parahyangan Catholic University,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/parahyangan-catholic-university,Jln. Ciumbuleuit No. 94,Jawa Barat,Bandung,40141,Indonesia
Reporter,Reporter,Parul University,India,,,,,,,https://www.timeshighereducation.com/world-university-rankings/parul-university,"['P.O. Limda', 'Ta Waghodia']",Vadodara,GJ,391760,India
Reporter,Reporter,Pavlo Tychyna Uman State Pedagogical University,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/pavlo-tychyna-uman-state-pedagogical-university,Sadova str. 2,Uman,Cherkasy region,20300,Ukraine
Reporter,Reporter,Peoples University of Medical & Health Sciences for Women - Shaheed Benazirabad,Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/peoples-university-medical-health-sciences-women-shaheed-benazirabad,"['Nawabshah', 'Shaheed Benazirabad']",Nawabshah,Sindh,67480,Pakistan
Reporter,Reporter,Petra Christian University,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/petra-christian-university,Jl. Siwalankerto No. 121-131 Siwalankerto Subdistrict,Surabaya,JI,60236,Indonesia
Reporter,Reporter,Petroleum Higher School,Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/petroleum-higher-school,186a Sovetskaya Street,Almetyevsk,Republic of Tatarstan,423462,Russian Federation
Reporter,Reporter,Petroleum University of Technology,Iran,,,,,,,https://www.timeshighereducation.com/world-university-rankings/petroleum-university-technology,Near Imam Ali Square,Tehran,23,61118-6314,Iran
Reporter,Reporter,Pharos University,Egypt,,,,,,,https://www.timeshighereducation.com/world-university-rankings/pharos-university,Canal El Mahmoudia Street Beside Green Plaza Complex,,Alexandria,,Egypt
Reporter,Reporter,Philadelphia University (Jordan),Jordan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/philadelphia-university-jordan,Jarash Road,Amman,Amman Governorate,,Jordan
Reporter,Reporter,Piri Reis University,Turkey,,,,,,,https://www.timeshighereducation.com/world-university-rankings/piri-reis-university,Post Office Neighborhood Eflatun Street No 8,Tuzla,Istanbul,34940,Turkey
Reporter,Reporter,Platov South-Russian State Polytechnic University (NPI),Russian Federation,,,,,,,https://www.timeshighereducation.com/world-university-rankings/platov-south-russian-state-polytechnic-university-npi,"['Ulitsa Prosveshcheniya', '132 Novocherkassk']",,Rostov Oblast,346428,Russian Federation
Reporter,Reporter,Plymouth Marjon University,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/plymouth-marjon-university,Derriford Road,Plymouth,Devon,PL6 8BH,United Kingdom
Reporter,Reporter,Polissia National University,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/polissia-national-university,7 Bulvar Stary,Zhytomyr,Zhytomyr Region,10008,Ukraine
Reporter,Reporter,Polis University,Albania,,,,,,,https://www.timeshighereducation.com/world-university-rankings/polis-university,"['Km 5 Durres Highway', 'Kashar']",Tirana,Central Albania,,Albania
Reporter,Reporter,Poltava State Medical University,Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/poltava-state-medical-university,23 Shevchenko Street,Poltava,Poltava,3601,Ukraine
Reporter,Reporter,Poltava V.G. Korolenko National Pedagogical University (PNPU),Ukraine,,,,,,,https://www.timeshighereducation.com/world-university-rankings/poltava-vg-korolenko-national-pedagogical-university-pnpu,"['st. Ostrogradskoho', '2']",,Poltava,36000,Ukraine
Reporter,Reporter,Polytechnic of Guarda,Portugal,,,,,,,https://www.timeshighereducation.com/world-university-rankings/polytechnic-guarda,"['Avenida Doutor Francisco Sa Carneiro', 'No 50']",Guarda,Guarda,6300-559,Portugal
Reporter,Reporter,Polytechnic University of the Philippines,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/polytechnic-university-philippines,Anonas Street,Santa Mesa,Manila,1016,Philippines
Reporter,Reporter,Pontificia Universidad Católica Madre y Maestra (PUCMM),Dominican Republic,,,,,,,https://www.timeshighereducation.com/world-university-rankings/pontificia-universidad-catolica-madre-y-maestra-pucmm,Duarte Highway Km 1 1/2,Santiago,Santiago Province,,Dominican Republic
Reporter,Reporter,Positivo University,Brazil,,,,,,,https://www.timeshighereducation.com/world-university-rankings/positivo-university,5300 Rua Professor Pedro Viriato Parigot de Souza,Curitiba,Parana,81280-330,Brazil
Reporter,Reporter,PSB University Cambodia,Cambodia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/psb-university-cambodia,Sangkat Tonle basac,Khan Chamkarmorn,Phnom Penh,,Cambodia
Reporter,Reporter,PUC-Campinas,Brazil,,,,,,,https://www.timeshighereducation.com/world-university-rankings/puc-campinas,"['Rua Professor Doutor Euryclide de Jesus Zerbini', '1516']",Campinas,Sao Paulo,13087-571,Brazil
Reporter,Reporter,Qaiwan International University,Iraq,,,,,,,https://www.timeshighereducation.com/world-university-rankings/qaiwan-international-university,Sharbazher St. Slemani Heights,Sulaymaniyah,Kurdistan Region,,Iraq
Reporter,Reporter,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",Pakistan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/quaid-e-awam-university-engineering-science-and-technology-quest,Sakrand Road,Nawabshah,Sindh,67450,Pakistan
Reporter,Reporter,Queen Margaret University,United Kingdom,,,,,,,https://www.timeshighereducation.com/world-university-rankings/queen-margaret-university,Queen Margaret University Drive,Edinburgh,Scotland,EH21 6UU,United Kingdom
Reporter,Reporter,Queensland University,Haiti,,,,,,,https://www.timeshighereducation.com/world-university-rankings/queensland-university,Delmas 29 Prolongé,,Port-au-Prince,,Haiti
Reporter,Reporter,Quezon City University,Philippines,,,,,,,https://www.timeshighereducation.com/world-university-rankings/quezon-city-university,673 Quirino Highway San Bartolome,Quezon City,National Capital Region,1116,Philippines
Reporter,Reporter,Q University,Kazakhstan,,,,,,,https://www.timeshighereducation.com/world-university-rankings/q-university,Baizakov Street 125/185 NP 4,,Almaty,,Kazakhstan
Reporter,Reporter,Raden Mas Said State Islamic University Surakarta,Indonesia,,,,,,,https://www.timeshighereducation.com/world-university-rankings/raden-mas-said-state-islamic-university-surakarta,"['Jalan Pandawa', 'Pucangan Kartasura']",Sukoharjo,JT,,Indonesia
Reporter,Reporter,Rajamangala University of Technology Krungthep,Thailand,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-krungthep,No. 2 Nang Linchi Road Thung Maha Mek Subdistrict,Bangkok,10,10120,Thailand
Reporter,Reporter,Rajamangala University of Technology Phra Nakhon,Thailand,,,,,,,https://www.timeshighereducation.com/world-university-rankings/rajamangala-university-technology-phra-nakhon,399 Samsen Road,Vachira Phayaban Dusit,10,10300,Thailand
